,utterance,category
395594,4      6세트 구매하려는데 보자기랑 박스 한 번만 선택하면 수량에 맞게 보내주시는 가요 ,결제
395595,아 아닙니다   보자기나 박스나 수량에 맞게 구매하셔야 합니다 ,결제
395596,언제 구입할 수 있을까요 ,결제
395597,주말에 재입고 됩니다 ,결제
395598,인원이 9명이라 그런데 2KG 사면 9개나 10개로 수량 맞춰서 보내주실 수 있나요 ,결제
395599,만 그날그날 입고되는 닭의 크기에 따라 들어가는 수량이 달라져요청하신 수량이 맞춰질 수 있을지 알 수 없습니다 ,결제
395600,3개를 구매하려고 하는데 한꺼번에 주문해도 되나요 ,결제
395601,3건을 한꺼번에 주문해 주시면 저희가 1가 능 출고 일당 1주문건씩 출고 처리하여 통관에 문제없이 처리해드리고 있습니다 ,결제
395602,아 선택탭에 예약할인 없음 한 달 전 두 달 전 되어 있어서 한 달 전이나 두 달 전에 미리 예약하면 할인해준다는 거 아닌가요 ,결제
395603,네 맞습니다 한 땀 한 땀 수 제작이라서요 제작 기간은 시안 협의 1일 제작 1일 발송 순으로 2 3일 잡으시면 되세요 ,결제
395604,한 달 1식 먹어볼려 하는데 요 한 달 동안 먹을려면 6일씩 주문해야 되나요 ,결제
395605,상품 관련하여 문의주셨는데요 말씀해주신 세트 상품으로 구매해 주시면 되며 여러 개 구매 시 분할배송 가능한 점안 내드려요 ,결제
395606,지금 여수 왔는데 직접 사러 갈 수나요 ,결제
395607,죄송하지만 방문 구매는 불가능하십니다 ,결제
395608,지금 주문 가능한가요 ,결제
395609,네 항상 3시 전에는 주문 가능합니다 ,결제
395610,마장동 근처사는 데 직접 가지러 가거나 현장에서 구매도 가능한가요 ,결제
395611,저희는 오프라인 매장을 따로 운영하지 않고 온라인 매장만을 운영하기에 방문 수령은 어려우실 것 같습니다 ,결제
395612,직접 가서 구매도 돼 나요 ,결제
395613,인터넷 구매 후 방문 수령 가능합니다 ,결제
395614,지금 주문 가능한가요 ,결제
395615,초록 귤입니다 ,결제
395616,탄산수급해서 주문한 건데 재고확인 중이라니요 어떻게 된 건가요 ,결제
395617,해당 상품의 경우 일시품절되어 금요일 출고 가능한 것으로 확인되었습니다 ,결제
395618,그냥 3개를 선택하면 안 되는 건가요 ,결제
395619,문의하신 제품 1박스로 3개 구매 시에는 적용이 불가하므로 옵션에서 3번 루테인지 아잔틴 3박스 를 선택하시어 구매 부탁드립니다 ,결제
395620,6개만 주문해야 된다는 건가요 ,결제
395621,문의하시는 제품은 한 분의 수령자 명의로 1회 6개까지만 별도의 관세 없이 상품 수령 가능하여 구매 시 참고 부탁드립니다 ,결제
395622,오늘 주문은 안 되나요 ,결제
395623,어 제 택배가 마감되어 추석 전 발송은 어려우십니다 ,결제
395624,혹시 그런 거면 직접 가서 구매도 가능한가요 ,결제
395625,직접 구매는 어려우며 온라인상에서 결제 후 방문 수령은 가능합니다 ,결제
395626,이벤트 1   2가 최대 옵션 수량이 7개 던데 그럼 아무리 해도 3만원이 안 되더라고요 ,결제
395627,1 000개 한정 이벤트 옵션의 경우보다 많은 분들께 혜택을 제공하고자 1인 구매 갯수를 7개로 제한했어요 ,결제
395628,지금 주문해도 상태 좋은 모과로 받을 수 있나요 ,결제
395629,조금 갈변이 될 수는 있지만 기본적으로 빼고 보내드립니다   표면이 거친 것들도 있어요 ,결제
395630,한 번에 하나밖에 구매가 안 되는 건가요 ,결제
395631,이 상품은 건강보조식품으로 6개 이상은 통관이 안 되고 세관에서 자동 폐기됩니다 ,결제
395632,오늘 주문을 미리 해놓고 4    11 토요일에 받아볼 수 있을까요 ,결제
395633,네 체크하여 토요일에 수령하실 수 있도록 금요일에 출고해 드리겠습니다 ,결제
395634,언제부터 주문 가능한가요 ,결제
395635,최대한 빠른 시일 내에 주문 가능할 수 있도록 하겠습니다 ,결제
395636,선 부동에 살고 있는 대요사업장이 사사동으로 나와 있는 대직접 가서 구매 가능한가요 ,결제
395637,5시 이후 구매 가능하십니다 ,결제
395638,상품 문의 BB제품은 구매 안 되나요 ,결제
395639,ooo ooo을 찾아주셔서 감사드립니다 ,결제
395640,2월 4일에 갈비살구 이용5KG 주문했는데 2월 7일에 발송될까요 ,결제
395641,오늘 발송해서 내일 7일 도착해요 ,결제
395642,생땅콩은 주문 안 되나요 ,결제
395643,생땅 콩 주문되세요   1키로 28000원에 판매하고 있습니다 ,결제
395644,여름철에 갓 자체가 그런 거라고 후기 댓글에서 봤는데 너무 별로라고 못 먹겠다고 하시는데 이런 경우 어떻게 해야 하나요 ,결제
395645,저번 주까지 갓 자체가 여름철이다보니 자외선이 많아지면 톡 쏘는 맛이 가장 강해지는데요 저희가 하우스갓이 이닌 그때그때 노지갓으로 담아서 보내거든요 ,결제
395646,추석에 쓸꺼면 언제쯤 주문해야 될까요 ,결제
395647,미리 예약 주문 주시고 받으실 날짜를 28일로 해주시면 도움이 되십니다 ,결제
395648,혹시 방문 수령 가능한가요 ,결제
395649,방문 수령 진행은 안 되고 있습니다 ,결제
395650,24일에 받고 싶으면 언제 주문 결제하면 될까요 ,결제
395651,메모란에 받으시고자 하시는 날짜를 말씀해 주시면 원하시는 날짜에 받으시도록 해드리고 있습니다 ,결제
395652,아빠 당뇨 때문언스트위트로 변경했는데 변경해서 보내신 거 맞죠 ,결제
395653,요청하신 대로 상품 변경하여 발송 예정입니다 ,결제
395654,어제 저녁에 주문했습니다   배송언제 가능한가요 ,결제
395655,오늘 발송 처리해드릴꺼구요 내 일 받아보실 수 있어요 ,결제
395656,예약 구매는 한병만 주문할 수 있나요 ,결제
395657,현재 하와이 오가닉 노니원액은 하와이의 화산 폭발로 인해 수급이 원할치 않아 7일간 최대 2병 10월 말 순차 발송으로 수량에 제한을 두고 있습니다 ,결제
395658,총 22개가 되겠죠 ,결제
395659,상품으로 오늘 같이 보내드릴께요 실수 없이 꼼꼼이 포장해서 출고하겠습니다 ,결제
395660,마라탕 매운 맛 소스만 구매할 수는 없나요 ,결제
395661,마라탕소스만 따로 판매를 하지 않고 있습니다   추후 다양한 추가 구성이 가능하도록 노력하겠습니다 ,결제
395662,스틱만은 구매를 못하는 건가요 ,결제
395663,저희가 배송 정책을 바꾸면서 불편을 드려 대단히 죄송하며 신속히 개별 상품으로 전환토록 하겠습니다 ,결제
395664,수량이 12개까지만 되나요 ,결제
395665,배송비 정책상 12개까지만 가능합니다 ,결제
395666,11    30 취소 건 아직 없나요 ,결제
395667,예  11월 30일은 주문 폭주 상태로 물량 맞추기가 힘들어 취소 건이 있어도 주문은 안 되십니다 ,결제
395668,주문할 때 상품 필수 입력 정보란은 뭔가요 ,결제
395669,적지 않으셔도 무관하며 주문주 신상품 중 냉동이 아닌 냉장 제품으로 발골되는 닭다리 물량 부족으로 인하여 출고일이 2      3일가 늦어지는 점널리 양해 바랍니다 ,결제
395670,도장 송편도 소량 구매 안 되나요 ,결제
395671,옵션에 500G 짜리 만들어놨습니다 ,결제
395672,메뉴에 공심분모자는 왜 없죵 ,결제
395673,공심분모자는 품질 문제가 계속적으로 생겨 품질이 안정화될 때까지 판매가 어려울 것 같습니다 ,결제
395674,10번은 구매가 안 되나요 ,결제
395675,현재 품절 상태 제품은 구매 불가합니다 ,결제
395676,명일동 닭발집으로 사러 가면 안 되나요 ,결제
395677,네 매장 오셔서 구매하셔도 되요 ,결제
395678,구매 가능한가요 ,결제
395679,네 구매하기 클릭하시어 구매해주시면 됩니다 ,결제
395680,아이스컵 말고종이컵은 판매 안 되는 건가요 ,결제
395681,종이컵은 선택이 불가한 점 참고 부탁드립니다 ,결제
395682,토요일까지 받을 수 있나요 ,결제
395683,토요일 도착해요 ,결제
395684,배갈비는 어떻게 주문하나요 ,결제
395685,oooo입니다 배갈비는 현재 품절입니다 ,결제
395686,케이크를 12  11일에 받고 싶은 디아직 시간이 남아서요   미리 주문해 놓을 수는 없나요 ,결제
395687,주문 시 수령 원하시는 날짜 선택해서 구매해 주시면 해당 날짜에 맞춰 배송도와 드리고 있습니다 ,결제
395688,1인당 60개만 판매된다는 데 한번 판매될 때가 아니라 합쳐서인가요 ,결제
395689,한번 판매 시 60개이며 주문 후 추가로 재주문 가능합니다 ,결제
395690,취소해야 하나요 ,결제
395691,최대 30개의 의미는 주문단위인 1박스 이십니다   진행에 문제 없으시니 안심하시기 바랍니다 ,결제
395692,밀크캡슐은 어디서 사나요 ,결제
395693,우유가 포함되어 있는 커피 종류는 캡슐 박스 안에 커피 캡슐 8개   우유캡슐 8개로 나눠 들어 있습니다 ,결제
395694,토요일 날 받으려면 금요일 오전에 주문하면 되나요 ,결제
395695,목요일 저녁 또는 금요일 오전에 주문 주시면 된답니다   CJ대한통운으로 보내드리고 있습니다 ,결제
395696,10개만 주문해도 되죠 ,결제
395697,문의주신 답례 쿠키는 최소 주문 수량 10개여서 10개부터 주문 가능 시며 문구 변경 가능하십니다,결제
395698,김자반이 아니고 미니 도시락 김 60봉으로 선택했는데 제대로 선택된 게 맞나요 ,결제
395699,네 미니 도시락으로 주문하셨네요 ,결제
395700,상세 페이지에는 매진으로 되어 있는데 결제는 되네요 ,결제
395701,솔드아웃뜨긴 했는데 실 주문 가능하시구요 계속 출고하고 있어요 ,결제
395702,2개 이상은 왜 구입이 안 되나요 ,결제
395703,구매 수량 조정하여 복수 구매 가능해요 ,결제
395704,박스로 구매는 못하나요 ,결제
395705,박스 구매도 가능합니다 ,결제
395706,디카페인 9개 미디움 9개해서 18개 158400원이면 관세    부가세 없는 것 맞나요 ,결제
395707,최대 18개까지 구입 가능하십니다   갑사합니다 ,결제
395708,다른 분들도 모두 이 제품 받나요 ,결제
395709,넵 동일한 상품으로 발송이 진행되고 있습니다 ,결제
395710,샘플을 받아보고 다시 주문 하나요 ,결제
395711,샘플은 구매하신 분들에게 3종 서비스로 나가고 있습니다 ,결제
395712,몇 시까지 주문해 야당일 발송인가요 ,결제
395713,오후 1시 주문 마감입니다 ,결제
395714,생수 배달이 힘들다는데 저거 1세트만 주문해도 되나요 ,결제
395715,계단이나 주정차 불가 차량 진입 불가 등으로 취소가 될 수 있습니다   네 소량으로 자주 주문 부탁드립니다 ,결제
395716,이번 주 토요일 14일에 영업하시나요 ,결제
395717,저희 16일부터 정상 영업합니다   인터넷으로 주문 후 방문 수령은 가능하지만 직접 구매는 불가능합니다 ,결제
395718,1번이랑 2번 최대 구매개수가 20개인가요 ,결제
395719,수정하고 다시 댓글 남기겠습니다 ,결제
395720,서울 도봉구 쌍문2동인데 오프라인 구매 가능한가요 ,결제
395721,근처에 롯데마트가 있으시다면 회와 함께 냉장 코너에 있는 걸로 알고 있습니다 ,결제
395722,몇 개까지 살 수 있나요 ,결제
395723,해외직구 건강기능식품의 경우 하루 최대 6병까지 통관 가능합니다   미국 직배송 상품으로 항공편    통관 지연 제조사의 사정에 따라 배송에 5      15일 이상 소요될 수 있습니다 ,결제
395724,지금 주문되나요 ,결제
395725,네 지금 주문해 주시면 됩니다 좋은 상품으로 보내드리겠습니다 ,결제
395726,다음 주화에 받고 싶은데 언제 주문해야 할까요 ,결제
395727,현재는 통상적으로 주문하신 일자 기준으로 수령까지 일주일 정도 소요되었으며 지금 주문시 말씀해 주신 9월 1일 수령은 어려울 수 있는 점 양해 부탁드립니다 ,결제
395728,춘천인데 전화 주문하고 찾으러 갈 수 있나요 ,결제
395729,매장 방문판매도 하고 있습니다 ,결제
395730,선물하기도 2세트 이상 구매하면 사은품 같이 가나요 ,결제
395731,선물하기 기능을 통해 주문하셔도 옵션 2개 이상 구매시 하셨을 때도 사은품 지급되요 ,결제
395732,18일 주문했어요 ,결제
395733,현재학인 결과 20일 결제 완료로 20일에 출고가 되었습니다   출고 후보통 1      3일 이내에 배송이 진행됩니다 ,결제
395734,배송일 지정 26일에 배송해주세요   초코떡은 특별한 날만 만드 시나 봐요 ,결제
395735,오늘 출고해 드리겠습니다   초코떡은 항상 판매를 하고 있습니다 ,결제
395736,배송 메모에 1CM 로 썰어 달라고 적기는 햇는데 주문이 그대로 잘 들어 갓는지 확인 가능할까요 ,결제
395737,요청하신 두께로 생산들어갔습니다 ,결제
395738,금요일 날 받고 싶은데 그럼 수요일에 주문하면 될까요 ,결제
395739,코로나 바이러스 확산으로 많은 분들이 외출을 자제하시면서 주문이 급증하고 있습니다 ,결제
395740,주문하였고 배송사항에 킹 7  퀸3으로 적었는데 그렇게 하면 되는 거죠 ,결제
395741,옙 ,결제
395742,소량 주문 12개 정도만 주문할 수 있을까요 ,결제
395743,저희가 18일까지 주문이 마감되어서요 19일 이후 배송이 괜찮으시다면 주문해 주신 후 문자메세지로 지난번 문의주셨다고 꼭 말씀 부탁드릴게요 ,결제
395744,금주 수요일에 주문하면 언제 받아볼 수 있는지요 ,결제
395745,수요일 오후 12시 이전 주문건은 당일 발송 목요일 받으시며 이후 주문건은 목요일 발송금요일 받으신 답니다 ,결제
395746,450G 안 나오나요 ,결제
395747,네 저희가 새로 등록해드렸습니다   구매 가능하세요 ,결제
395748,네스프레스 일리 캡슐 10팩 구입 시일리 캡슐 18팩 구입 가능 수량을 알 수 있을까요 ,결제
395749,두 상품 합배송으로 수령 원하실 경우 150불안 넘기는 선에선 이렇게까지는 합배송될 수 있어요 ,결제
395750,지금 주문해도 되나요 ,결제
395751,오후 2시 이전 주문건까지만 오늘 발송될 꺼 같아요 ,결제
395752,쿠폰 어디서 받죠 ,결제
395753,익일자 행사 오픈입니다 내일 모바일로 조회하시면 중복 할인 쿠폰보이실거에요 ,결제
395754,혹시 이미 상품 발송되었나요 ,결제
395755,저희가 1시에 작업지를 뽑고 3시에 포장을 시작해서 포장팀에 확인을 해본 결과 이미 출고가 되었다고 해요 ,결제
395756,이번에도 믿고 구매했어요   토요일에 받을 수 있게 해주시면 안 될까요 ,결제
395757,오늘 발송 처리해드릴꺼구요 내 일 받아보실 수 있어요 ,결제
395758,사은품 스웰 보틀로 했다가 어제 입금을 못했는데 지금 입금하게 되면 받을 수 있나요 ,결제
395759,무통장 입금으로 하였을 경우 재고사정에 따라 발송이 불가될 수 있는 점이 점 참고하여 주문시 유의하여 주시기 바랍니다 ,결제
395760,방금 주문했는데 배송란에 킹 10개 메모 남김되는 건가요 ,결제
395761,옙 ,결제
395762,지금 주문해도 될까요 ,결제
395763,주문은 가능합니다수확이 10월달부터 시작합니다 택배   발송은 10월 5일부터 예약하신 분순서대로 배송됩니다 ,결제
395764,주소치니 통영인 평동으로 뜨는데 택배로 받기가 애매해서 가서 구매하고 싶은데 가능할까요 ,결제
395765,방문 구매는 어려우 신점 양해 부탁드립니다 ,결제
395766,구매 내역에 결제 완료 내역까지 뜨는데 구매 이력이 없나요 ,결제
395767,주문해주신 상품은 10월 5일 출고되셨습니다 ,결제
395768,1번 상품 1인당 구매 갯수 몇 개죠 ,결제
395769,딜 최초 생성 시착오로 수량이 여러 개 선택 가능하게 되어 혼란을 드리는 점 양해 부탁드려요 ,결제
395770,구매할 수 없는 상품이라는데 왜 그런 건가요 ,결제
395771,빠른 시일 내에 준비하겠습니다 ,결제
395772,저 어제 주문하고 결제했는데요 ,결제
395773,아 o o님 주문건당연히 오늘 발송됩니다 ,결제
395774,언제까지 판매하나요 ,결제
395775,해당 제품은 상시 판매되는 제품입니다   혹재고품절의 경우 꾸준히 추가 입고 되어 판매하고 있는 품목이니 참고해 주세요 ,결제
395776,식빵 4개 이상 구매 어렵나요 ,결제
395777,금양식방의 모든 제품은 혈당을 자극하지 않습니다   식빵의 경우 생산과 공정이 복잡하고 판매량이 생산량보다 많기 때문에 부득이하게 구매 제한을 두고 있습니다 ,결제
395778,더 이상 구매 불가인 가요 ,결제
395779,해당 상품 품절로 확인됩니다 ,결제
395780,천 원 더 입금하라고 해서 입금했는데 받았는지 안 받았는지 연락도 안주시면 문자 답장도 계속 안하시고 받으신거에요 안 받으신 거에요 ,결제
395781,4시 이전에 입금해 주셨으면 아이스박스로 변경하여 발송해 드렸습니다 ,결제
395782,구매 제한 갯수가 있나요 ,결제
395783,한 분의 수령자 명의로 배송비 포함 150불 이하로 주문 시 별도의 관세 없이 수령이 가능하여 구매 시 참고 부탁드립니다,결제
395784,10780원 5개면 53900원 아니에요 ,결제
395785,시스템 오류로 쿠폰 일시 해제된 것으로 확인되었습니다 ,결제
395786,매실짱아찌바로 한 것도 주문 가능한가요 ,결제
395787,입맛에 맞으셨으면 좋았을 테데 매실장아찌는 6월 초에 담가 건져내어 고추장에 버무려져 모두 숙성됩니다 ,결제
395788,냉장 순대로 받을 수 없나요 ,결제
395789,찰 순대부추찰순 대상품은 냉장 제품으로 나오지만 고기야채순대는 냉장 보관하더라도 상할 위험이 있기에 냉동판매를 하고 있습니다 ,결제
395790,오늘 주문하면 월요일에 발송하시나요 ,결제
395791,네 그렇습니다 오후 주문 접수된 거는요 ,결제
395792,이번 주 토요일에 받을려면 금요일 12시 이전에 주문하면 될까요 ,결제
395793,고객님이 말씀하신 것처럼 금요일 낮 12시까지 주문해 주시면 당일 발송되며 도서산간지역을 제외하곤 토요일에 수령하실 수 있습니다 ,결제
395794,구매 가능 여부 오래 걸리나요 ,결제
395795,주문번호로 문의주시면 빠른 확인드릴게요 ,결제
395796,총 4박스가 배송되는 거 맞죠 ,결제
395797,문의하신 부분 총 4박스 수령하시는 부분으로 확인되요   구매 감사드리며 빠르게 출고될 수 있도록 노력할게요 ,결제
395798,결제했는데 마지막 1개 남았을 때 한 거라 주문되었나요 ,결제
395799,매진인데 결제한 거라면 바로 환불해주세요 선물할 거라 다른 곳에서 사려구요 ,결제
395800,통보리차 옥수수 차 언제쯤 구매 가능할까요 ,결제
395801,주말에 주문 가능하세요 ,결제
395802,주문 내역 변경되나요 ,결제
395803,확인해볼게요,결제
395804,그레이프는 못 사나요 ,결제
395805,네 본사에서 나오질 않읍니다 ,결제
395806,시키려고 하는데 거의 다 매진이네요 ,결제
395807,빠르게 정상화하여 찾아뵐 수 있도록 노력할게요 ,결제
395808,오전에 문의 글 올렸는데 제주문 확인이 안 된다고 하셨는데 확인된 건가요 ,결제
395809,현제 확인이 되시며 상품 출고된 것으로 확인이 되요 ,결제
395810,2개 이상 시켜야 되나요 ,결제
395811,네 수량 2개 이상 주문 시 출고 가능해요 ,결제
395812,4개 담았는데다 계산되는 건 모에요 ,결제
395813,현재 진행 중인 3  1는 20티백 3개 구매 시 사은품 20티백 1개를 임의증정 드리고 있습니다 ,결제
395814,4번 이재입고되었네요   아직 배송 전인데 3번을 4번으로 변경 가능할까요 ,결제
395815,네 맞습니다 ,결제
395816,왜 육수는 5인분인가요 ,결제
395817,해당 제품은 물냉면 5개 항목에 육수가 포함되어 있습니다   비빔냉면에는 기본적으로 육수가 제공되지 않으며 10인분 세트에 육수 10개가 포함된 제품을 찾으신다면 매운 양념물 냉면 10인분 세트 상품 확인 부탁드립니다 ,결제
395818,현재 판매 중이 아닙니다라고 뜨는 데 판매 안 하시는 건가요 ,결제
395819,아 지방에 출장 다녀오냐고 잠시 OFF하고 와서 다시 구매 가능하십니다 ,결제
395820,배송 각각 다르게 2개 한 번에 주문하고 날짜랑 배송 지각각 다르게 도 가능한가요 ,결제
395821,배송받는 주소지와 날짜가 다를 경우에는 각각 주문하셔야 됩니다 ,결제
395822,18봉지 개별 포장으로 6개 주문하고 팩 18캡슐 1개 주문했는데 6개씩 주문해야 하나요 ,결제
395823,18캡슐 혹은 18봉지 구매 시 최대 18개까지만 구매해 주시면 통관시 이상이 없습니다 ,결제
395824,Q1    총 6세트가 나오도록 주문하고 싶으면 18개의 제품과 종이가방 6개를 주문하면 되는 거 맞나요 ,결제
395825,안녕허세요   아모레퍼시픽입닌다 ,결제
395826,주문한 지 몇 개월이 되야 재주문으로 되나요 ,결제
395827,우선 구매 평 작성 시 발급해 드리는 할인쿠폰의 유효기한은 30일 이구요 ,결제
395828,16개월 9키로 되는 아가인데 밥을 안 먹으려고 해서 마이타민으로 효과를 좀 볼 수 있을까요 ,결제
395829,아연의 권장 섭취량은 국가별로 그 기준이 다소 차이가 납니다만 아이의 나이    체중을 기준으로 했을 때 우리나라에서는 약 3      6MG 을 적정 섭취량으로 정하고 있습니다 ,결제
395830,제가 산게 어제 판매 취소됐다고 했는데 환불도 안 되어 있고 배송 준비 중으로 되어 있는데 이게 뭔가요 ,결제
395831,사은품을 4개 선택해주셔서 사은품 3개만 취소된 것입니다 ,결제
395832,가장 안매운맛은 안 파시나요 ,결제
395833,매운맛은 한 가지입니다 ,결제
395834,땡초만두는 판매 안 하시나요 ,결제
395835,김치만두로 주문해 주시고요청사항에 떙초만두라고 적어주세요 ,결제
395836,혹시 지방은 구입 불가인 가요 ,결제
395837,지방은 별도로 구매가 불가능해요 ,결제
395838,어제 아침 일찍 주문했는데 왜 아직 결제 완료 단계인 거죠 ,결제
395839,네 14일과 15일 휴무와 주말이 겹쳐 생물발송을 할 수가 없었습니다   오늘과 내일 사이에 당일 작업하여 발송해 드리겠습니다 ,결제
395840,12일 월요일 날 9시 반쯤까지 받아야 하는데 언제 주문해야 되나요 ,결제
395841,저희가 택배 배송으로 시간을 지정하실 수는 없는 점 양해 바랍니다   시간 지정하시려면 수도권의 경우 퀵이 제일 정확하시고 목요일까지 주문 완료해주시면 됩니다 ,결제
395842,8개 캔 21구매해도 상관없나요 ,결제
395843,네 8 캔 가능하십니다 최신 제품 구매하여 출고해 드리고 있습니다 ,결제
395844,주문하려고 하는데 요 저희가 지금 해외에 나와 있어서 집에 아무도 없거든 요혹시 3월 2일에 발송 가능한가요 ,결제
395845,희망 도착일을 배송 메세지란에 메모해주시면 그날짜에 맞춰 보내드려요 ,결제
395846,드라이아이스가 품절인데 주문 어떻게 해야 할까요 ,결제
395847,드라이아이스가 오늘 입고될 예정입니다 7월 9일 결제건부터입니다 ,결제
395848,가능하다면 받아야 할 나머지 상품을 직접 업장에서 수령할 수도 있을까요 ,결제
395849,저희는 온라인 판매만 하고 있습니다   나머지 상품은 입고 즉시 바로 보내드리도록 하겠습니다 ,결제
395850,주문 오픈은 언제 하시나요 ,결제
395851,다음 김치 주문은 월요일 자정부터 시작됩니다 ,결제
395852,18개 안으로 구입하면 배송비나 세금의 추가 금액은 없는 건가요 ,결제
395853,1회 구매 시 18개까지는 추가 비용이 없습니다 ,결제
395854,10키로 로 사려고 하는데 왜 한 입사이즈 옵션만 있나요 ,결제
395855,이제 저장고구마는 모두 소진하였고 햇고구마로 판매됩니다 ,결제
395856,두 개 이상은 주문이 왜 안 되죠 ,결제
395857,1회에 2박스 제한 있어서 그렇습니다 ,결제
395858,토요일 여행가서 먹을 거라 금요일에 6키로 받고 싶은데 언제 주문해야 할까요 ,결제
395859,요청해주신 상품은 목요일에 주문해 주시면 금요일 도착이 가능합니다 혹 걱정되시면 수요일 주문해 주시면 목요일 가능합니다 ,결제
395860,최대 몇 개까지 한 번에 구입 가능한가요 ,결제
395861,구매 가능한 수량 제한은 따로 없으니 염려 안 하셔도 되겠습니다 ,결제
395862,오늘 오전에 구매했는데 내일 오는 거 맞는 건가요 ,결제
395863,오늘 발송해서 내일 토요일 중 도착해요 ,결제
395864,혹시 홍삼 캔디나 다른 것도 구매할 수 있나요 ,결제
395865,각각 주문건 묶음으로 보내드리겠습니다   캔디는 따로 판매하지 않습니다 ,결제
395866,해당 건물의 롯데마트 맞은편이앤씨드림타워인데요   직접 받으러 가도 되나요 ,결제
395867,유통기한 넉넉한 상품으로 검수하여 빠르게 출고도와 드리겠습니다 고객님의 건강한 생활에 ooo oo이 꾸준히 함께할 수 있기를 기원합니다 ,결제
395868,크런치 초코 1호 임시품절이던 데 언제 주문 가능한가요 ,결제
395869,지금 주문이 너무 많아 초코떡 케익 생산 일정을 잡지 못하고 있습니다 합격 떡케익초코떡 케익으로 주문해 주셔야 될 것 같습니다 ,결제
395870,커피 잘 먹고 있어요   근데 커피콩과 더불어 드립 휠터는 같이 구매 안 되나요 ,결제
395871,죄송하게도 드립필터는 현재 준비되어 있지 않습니다 빠른 시일 내에 준비할 수 있도록 하겠습니다 ,결제
395872,궁금한 것이 있습니다 합격 스티커 없음으로 하는데 왜 돈이 붙죠 ,결제
395873,네 합격 스티커는 서비스라 무료이시며 돈이 붙으시는 건 옵션 가격이 다 다르기 때문에 그렇습니다 ,결제
395874,25팩 사고 싶은데 상품 선택란에 그런 게 없던데 5키로는 구매 못하나요 ,결제
395875,상품명을 알려주시면 정확한 상담이 가능합니다 ,결제
395876,안양본점 가서 직접 양념장 살 수 있나요 ,결제
395877,매장에서는 판매하지 않습니다가정에서 사용하시는 소포장 상품은 온라인에서만 구매 가능하세요 ,결제
395878,지난주 주문 후 맛있게 잘 먹었습니다 추석 전 주문은 언제까지입니까 ,결제
395879,24일 마지막 발소 날입니다 ,결제
395880,왜 아직 결재 완료 상태인 가요 ,결제
395881,현재 고객님께서 문의주신 상품은 배송 중으로 확인되며 입력된 송장번호를 통해 배송조회가 가능하십니다 ,결제
395882,자몽 언 제품절 풀리나요 ,결제
395883,품절되었는지 몰랐습니다 지금 바로 수정해 놓겠습니다 ,결제
395884,대량 입금이 아니라 당일 입금이라고요 ,결제
395885,보상 관련해서는 일괄 취합하여드리고 있어 대량 입금을 오늘요청 드렸다고 안내드리는 부분에서 담당자의 안내가 미흡했던 것 같습니다 ,결제
395886,혹시 직접 가서 구매도 가능하나요 ,결제
395887,서울 영등포에 오프라인 매장이 있습니다 ,결제
395888,방문해서 살슈도 있나요 ,결제
395889,저희가 아직 오프라인은 오픈 준비 중이라 온라인 구매만 가능하십니다 ,결제
395890,땅콩가루 더 구매할 수 없나요 ,결제
395891,따로 판매 중이지는 않구요 번거로우시겠지만 다음번 주문 때 배송 메모에 땅콩 많이 주세요 라고 한 줄 남겨주시면 조금 넉넉하게 보내드리겠습니다 ,결제
395892,애플망고 3KG 22일에 사용할 건데 오늘 구입해서 보관했다가 선물해도 되나요 ,결제
395893,20일 주문 주시면 21      22일에 도착하세요 그때 쓰시기에는 이릅니다 ,결제
395894,하나만 구매되는 건가요 ,결제
395895,5개까지 됩니다 ,결제
395896,예약 주문 가능한가요 ,결제
395897,네 맞습니다 ,결제
395898,저기 여아 이시스8  0    2L 주문하면 배송해주나여 ,결제
395899,문의주 신제품은 오전 8시 이전 결제시 당일 출고 이후 결제 시 결제일 다음 평일에 출고되고 있습니다 ,결제
395900,사장님 주문 가능한가요 ,결제
395901,항상 주문이 가능하구요 금일 5시 이전 주문시 내일 수령이 가능합니다 물론 희망 수령일로 맞춰 배송되 가능하구요 ,결제
406462,결제 때문에 취소하고 다시 주문했는데 취소되었나요 ,결제
406463,상품은 어제 출고되셨고 오늘 도착 예정이십니다   취소로 확인되지 않으십니다 ,결제
406464,취소 가능한 건가요 ,결제
406465,주문건 취소 접수해드릴게요 ,결제
406466,주문 드리고 설 때문에 수령 못할 것 같아서 나중에 주문 드리려고 취소했는데 모두 제대로 취소가 잘 되었나요 ,결제
406467,취소 승인해드렸습니다 ,결제
406468,11일에 주문해서 13일까지 출발도 안 했길래 취소요청했더니 취소요청 철회하셨죠 ,결제
406469,정말 입이 두 개라도 드릴 말씀이 없습니다   이번 사태에 대해서 회사 측도 심각성을 느끼고 있으며 배송사와 진지하게 대화를 나누며 계약해지를 고려하고 있습니다   고객님이 느낀 불편함과 불만을 다 이해할 수는 없지만 정말 가슴 깊이 반성하고 있습니다 ,결제
406470,가격 올리실려고 이전 결제 취소하신 건가요 ,결제
406471,아니요 갑자기 TV방영 이후 주문량이 폭주해서 밤을 새면서 작업하는 데도 소화하지 못하고 있습니다 ,결제
406472,아직 배송 전인 거 맞죠 ,결제
406473,주문건 취소 접수해드릴게요 ,결제
406474,금요일 밤에 2개 구매했다가 토요일 밤에 취소하고 다시 2개 결재했어요 취소가 되서 취소했는데 문제없는 거죠 ,결제
406475,네 문제 없이 1건 주문으로 확인되요 ,결제
